elő_2		adverb-| haladási iránya szerint v. nézőpontját tekintve elöl levő helyre v. annak irányába, előre	adverb-| <Csak a van, lesz igével:> itt a közelben, elérhető helyen	none
elő_2		adverb-| haladási iránya szerint v. nézőpontját tekintve elöl levő helyre v. annak irányába, előre	adverb-| <Állítmányként, erélyes felszólításban:>  add elő, jőjj elő vele!	none
elő_2		adverb-| haladási iránya szerint v. nézőpontját tekintve elöl levő helyre v. annak irányába, előre	adverb-|  jöjjön elő, lépjen elő!	none
elő_2		adverb-| haladási iránya szerint v. nézőpontját tekintve elöl levő helyre v. annak irányába, előre	prefix-| Az ige jelentését módosító szerepére nézve ld. az elő- igekötős címszavakat, főleg igéket	none
elő_2		adverb-| haladási iránya szerint v. nézőpontját tekintve elöl levő helyre v. annak irányába, előre	prefix-| <Önállósítva, elő- igekötős igét tartalmazó eldöntendő kérdésre adott igenlő feleletként v. elő- igekötős ige nyomósításaként a szóban forgó igével egyértékű.>	none
elő_2		adverb-| érzékelhető v. elérhető helyre	adverb-| <Csak a van, lesz igével:> itt a közelben, elérhető helyen	none
elő_2		adverb-| érzékelhető v. elérhető helyre	adverb-| <Állítmányként, erélyes felszólításban:>  add elő, jőjj elő vele!	none
elő_2		adverb-| érzékelhető v. elérhető helyre	adverb-|  jöjjön elő, lépjen elő!	exact
elő_2		adverb-| érzékelhető v. elérhető helyre	prefix-| Az ige jelentését módosító szerepére nézve ld. az elő- igekötős címszavakat, főleg igéket	none
elő_2		adverb-| érzékelhető v. elérhető helyre	prefix-| <Önállósítva, elő- igekötős igét tartalmazó eldöntendő kérdésre adott igenlő feleletként v. elő- igekötős ige nyomósításaként a szóban forgó igével egyértékű.>	none
elő_2		adverb-| érzékelhető v. elérhető helyen	adverb-| <Csak a van, lesz igével:> itt a közelben, elérhető helyen	exact
elő_2		adverb-| érzékelhető v. elérhető helyen	adverb-| <Állítmányként, erélyes felszólításban:>  add elő, jőjj elő vele!	none
elő_2		adverb-| érzékelhető v. elérhető helyen	adverb-|  jöjjön elő, lépjen elő!	none
elő_2		adverb-| érzékelhető v. elérhető helyen	prefix-| Az ige jelentését módosító szerepére nézve ld. az elő- igekötős címszavakat, főleg igéket	none
elő_2		adverb-| érzékelhető v. elérhető helyen	prefix-| <Önállósítva, elő- igekötős igét tartalmazó eldöntendő kérdésre adott igenlő feleletként v. elő- igekötős ige nyomósításaként a szóban forgó igével egyértékű.>	none
elő_2		prefix-| haladási iránya szerint v. nézőpontját tekintve elöl levő helyre v. hely irányába, ill. a cél felé, előre	adverb-| <Csak a van, lesz igével:> itt a közelben, elérhető helyen	none
elő_2		prefix-| haladási iránya szerint v. nézőpontját tekintve elöl levő helyre v. hely irányába, ill. a cél felé, előre	adverb-| <Állítmányként, erélyes felszólításban:>  add elő, jőjj elő vele!	none
elő_2		prefix-| haladási iránya szerint v. nézőpontját tekintve elöl levő helyre v. hely irányába, ill. a cél felé, előre	adverb-|  jöjjön elő, lépjen elő!	none
elő_2		prefix-| haladási iránya szerint v. nézőpontját tekintve elöl levő helyre v. hely irányába, ill. a cél felé, előre	prefix-| Az ige jelentését módosító szerepére nézve ld. az elő- igekötős címszavakat, főleg igéket	none
elő_2		prefix-| haladási iránya szerint v. nézőpontját tekintve elöl levő helyre v. hely irányába, ill. a cél felé, előre	prefix-| <Önállósítva, elő- igekötős igét tartalmazó eldöntendő kérdésre adott igenlő feleletként v. elő- igekötős ige nyomósításaként a szóban forgó igével egyértékű.>	none
elő_2		prefix-| az elérendő, a sikert v. a megvalósulást jelentő cél felé	adverb-| <Csak a van, lesz igével:> itt a közelben, elérhető helyen	none
elő_2		prefix-| az elérendő, a sikert v. a megvalósulást jelentő cél felé	adverb-| <Állítmányként, erélyes felszólításban:>  add elő, jőjj elő vele!	none
elő_2		prefix-| az elérendő, a sikert v. a megvalósulást jelentő cél felé	adverb-|  jöjjön elő, lépjen elő!	none
elő_2		prefix-| az elérendő, a sikert v. a megvalósulást jelentő cél felé	prefix-| Az ige jelentését módosító szerepére nézve ld. az elő- igekötős címszavakat, főleg igéket	none
elő_2		prefix-| az elérendő, a sikert v. a megvalósulást jelentő cél felé	prefix-| <Önállósítva, elő- igekötős igét tartalmazó eldöntendő kérdésre adott igenlő feleletként v. elő- igekötős ige nyomósításaként a szóban forgó igével egyértékű.>	none
elő_2		prefix-| oda, olyan helyre v. hely felé, ahol érzékelhető v. elérhető, ahol közel(ebb) van	adverb-| <Csak a van, lesz igével:> itt a közelben, elérhető helyen	none
elő_2		prefix-| oda, olyan helyre v. hely felé, ahol érzékelhető v. elérhető, ahol közel(ebb) van	adverb-| <Állítmányként, erélyes felszólításban:>  add elő, jőjj elő vele!	none
elő_2		prefix-| oda, olyan helyre v. hely felé, ahol érzékelhető v. elérhető, ahol közel(ebb) van	adverb-|  jöjjön elő, lépjen elő!	none
elő_2		prefix-| oda, olyan helyre v. hely felé, ahol érzékelhető v. elérhető, ahol közel(ebb) van	prefix-| Az ige jelentését módosító szerepére nézve ld. az elő- igekötős címszavakat, főleg igéket	none
