resentirse	verb	experimentar dolor, enojo, tristeza, ofensa o rencor; ver lastimados los sentimientos.	empezar a flaquear debilitarse.	none
resentirse	verb	experimentar dolor, enojo, tristeza, ofensa o rencor; ver lastimados los sentimientos.	tener sentimiento, pesar o enojo por algo.	narrower
resentirse	verb	experimentar dolor, enojo, tristeza, ofensa o rencor; ver lastimados los sentimientos.	sentir dolor o molestia en alguna parte del cuerpo, a causa de alguna enfermedad o dolencia pasada.	none
resentirse	verb	perder o ver disminuidos la fuerza, tamaño o vitalidad de algo o de alguien.	empezar a flaquear debilitarse.	exact
resentirse	verb	perder o ver disminuidos la fuerza, tamaño o vitalidad de algo o de alguien.	tener sentimiento, pesar o enojo por algo.	none
resentirse	verb	perder o ver disminuidos la fuerza, tamaño o vitalidad de algo o de alguien.	sentir dolor o molestia en alguna parte del cuerpo, a causa de alguna enfermedad o dolencia pasada.	none
resentirse	verb	dicho de la salud o de una parte del cuerpo: tener dolor, estar débil o estar lesionada o herida por algún accidente o enfermedad anteriores.	empezar a flaquear debilitarse.	none
resentirse	verb	dicho de la salud o de una parte del cuerpo: tener dolor, estar débil o estar lesionada o herida por algún accidente o enfermedad anteriores.	tener sentimiento, pesar o enojo por algo.	none
resentirse	verb	dicho de la salud o de una parte del cuerpo: tener dolor, estar débil o estar lesionada o herida por algún accidente o enfermedad anteriores.	sentir dolor o molestia en alguna parte del cuerpo, a causa de alguna enfermedad o dolencia pasada.	exact
zanahoria	noun	(daucus carota</i>) planta herbácea bienal, de la familia de las apiáceas, que se cultiva desde finales del i milenio por su raíz comestible, de forma cónica y color habitualmente anaranjado. es una hierba de hasta 1 m de altura, con las hojas tri- o bipinnadas, el tallo ligeramente pubescente, y densas umbelas de pequeñas flores blancas. la raíz es ligeramente dulce, rica en betacaroteno, y se consume en numerosas preparaciones, cruda y cocida. en occidente no comenzó a emplearse hasta el siglo xv, pero ganó rápidamente popularidad y es una de las bases de numerosas salsas y caldos	planta herbácea umbelífera, con flores blancas, y purpúrea la central de la umbela; fruto seco y comprimido y raíz fusiforme, de unos dos decímetros de largo, amarilla o rojiza, jugosa y comestible.	exact
zanahoria	noun	(daucus carota</i>) planta herbácea bienal, de la familia de las apiáceas, que se cultiva desde finales del i milenio por su raíz comestible, de forma cónica y color habitualmente anaranjado. es una hierba de hasta 1 m de altura, con las hojas tri- o bipinnadas, el tallo ligeramente pubescente, y densas umbelas de pequeñas flores blancas. la raíz es ligeramente dulce, rica en betacaroteno, y se consume en numerosas preparaciones, cruda y cocida. en occidente no comenzó a emplearse hasta el siglo xv, pero ganó rápidamente popularidad y es una de las bases de numerosas salsas y caldos	raíz de esta planta.	none
zanahoria	noun	(daucus carota</i>) planta herbácea bienal, de la familia de las apiáceas, que se cultiva desde finales del i milenio por su raíz comestible, de forma cónica y color habitualmente anaranjado. es una hierba de hasta 1 m de altura, con las hojas tri- o bipinnadas, el tallo ligeramente pubescente, y densas umbelas de pequeñas flores blancas. la raíz es ligeramente dulce, rica en betacaroteno, y se consume en numerosas preparaciones, cruda y cocida. en occidente no comenzó a emplearse hasta el siglo xv, pero ganó rápidamente popularidad y es una de las bases de numerosas salsas y caldos	hombre tonto, lelo y simplón.	none
zanahoria	noun	por antonomasia, la raíz de esta planta usada en gastronomía	planta herbácea umbelífera, con flores blancas, y purpúrea la central de la umbela; fruto seco y comprimido y raíz fusiforme, de unos dos decímetros de largo, amarilla o rojiza, jugosa y comestible.	none
zanahoria	noun	por antonomasia, la raíz de esta planta usada en gastronomía	raíz de esta planta.	exact
zanahoria	noun	por antonomasia, la raíz de esta planta usada en gastronomía	hombre tonto, lelo y simplón.	none
zanahoria	noun	persona corta de luces o falta de habilidad mundana	planta herbácea umbelífera, con flores blancas, y purpúrea la central de la umbela; fruto seco y comprimido y raíz fusiforme, de unos dos decímetros de largo, amarilla o rojiza, jugosa y comestible.	none
zanahoria	noun	persona corta de luces o falta de habilidad mundana	raíz de esta planta.	none
zanahoria	noun	persona corta de luces o falta de habilidad mundana	hombre tonto, lelo y simplón.	exact
rumor	noun	comentario o comunicación informal y sin fundamento que se propaga de boca en boca	voz que corre entre el público.	narrower
rumor	noun	comentario o comunicación informal y sin fundamento que se propaga de boca en boca	ruido confuso de voces.	none
rumor	noun	comentario o comunicación informal y sin fundamento que se propaga de boca en boca	ruido vago, sordo y continuado.	none
rumor	noun	ruido confuso, monótono y apagado	voz que corre entre el público.	none
rumor	noun	ruido confuso, monótono y apagado	ruido confuso de voces.	none
rumor	noun	ruido confuso, monótono y apagado	ruido vago, sordo y continuado.	exact
rumor	noun	ruido de voces que se confunden y mezclan unas con otras sin poderse distinguir lo que se habla o comenta	voz que corre entre el público.	none
rumor	noun	ruido de voces que se confunden y mezclan unas con otras sin poderse distinguir lo que se habla o comenta	ruido confuso de voces.	exact
